what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.utils",1490775125796
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1490775125796
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1490775125812
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1490775125828
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1490775125828
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1490775125828
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1490775125843
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1490775125859
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1490775125859
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1490775125859
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1490775125875
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1490775125890
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1490775125906
started,bundle,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui",1490775125937
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1490775125937
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1490775125953
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1490775125968
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1490775125968
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1490775125984
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1490775125984
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1490775126000
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1490775126000
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1490775126015
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1490775126015
started,bundle,org.eclipse.ui.intro,3.4.0.v20100427,"org.eclipse.ui.intro",1490775126031
started,bundle,org.eclipse.ui.intro.universal,3.2.402.r36_v20100702,"org.eclipse.ui.intro.universal",1490775126031
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1490775126031
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1490775126046
started,bundle,org.eclipse.ui.views.log,1.0.100.v20110210_r362,"org.eclipse.ui.views.log",1490775126046
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1490775126078
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1490775126109
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1490775126109
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.core",1490775126125
started,bundle,org.eclipse.wst.web,1.1.402.v201012160000,"org.eclipse.wst.web",1490775126140
os,sysinfo,,,"win32",1490775126140
arch,sysinfo,,,"x86",1490775126140
ws,sysinfo,,,"win32",1490775126140
locale,sysinfo,,,"zh_CN",1490775126140
processors,sysinfo,,,"2",1490775126140
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1490775126140
java.runtime.version,sysinfo,,,"1.6.0_45-b06",1490775126140
java.specification.name,sysinfo,,,"Java Platform API Specification",1490775126140
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1490775126140
java.specification.version,sysinfo,,,"1.6",1490775126140
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1490775126140
java.version,sysinfo,,,"1.6.0_45",1490775126140
java.vm.info,sysinfo,,,"mixed mode",1490775126140
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1490775126140
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1490775126140
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1490775126140
java.vm.specification.version,sysinfo,,,"1.0",1490775126140
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1490775126140
java.vm.version,sysinfo,,,"20.45-b01",1490775126140
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1490775126156
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v20100521-1846,"org.eclipse.emf.ecore.xmi",1490775126265
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.102.v201008182136,"org.eclipse.jst.common.project.facet.core",1490775126687
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.201.v201011231540,"org.eclipse.jst.ws.jaxrs.core",1490775126703
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1490775126718
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1490775128890
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1490775131625
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490775134109
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1490775145500
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490775148187
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.202.v201004211732,"org.eclipse.wst.ws.service.policy.ui",1490775149406
started,bundle,org.eclipse.wst.ws.service.policy,1.0.204.v201011011834,"org.eclipse.wst.ws.service.policy",1490775149421
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1490775149468
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1490775149484
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.0.v201004080500,"org.eclipse.wst.common.frameworks.ui",1490775149546
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1490775149546
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1490775149828
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490775155687
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1490775158953
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1490775174609
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490775175250
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490775186531
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1490775187343
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490775189875
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1490775190078
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1490775190156
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490775199875
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490775213203
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1490775213843
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490775275984
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490775275984
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490775276328
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490775330953
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1490775339562
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.1.v201008232129,"org.eclipse.jst.ws.jaxws.ui",1490775339593
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1490775339609
started,bundle,org.eclipse.pde.api.tools,1.0.202.v20100820_r361,"org.eclipse.pde.api.tools",1490775339671
started,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1490775339687
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1490775361687
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1490775364203
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1490775372640
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1490775372687
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1490775373984
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1490775382718
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1490775398421
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1490775399750
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1490775415250
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1490775427125
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1490775428281
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1490775428812
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1490775428906
executed,command,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1490775433218
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490775439265
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490775439265
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490775439390
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490775444203
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490775457093
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490775457093
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490775457156
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490775563109
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1490775564203
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1490775573906
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1490775574812
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1490775576515
executed,command,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1490775579484
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1490775579765
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1490775584875
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1490775597968
executed,command,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1490775600171
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1490775600484
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1490775604171
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490775679718
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490775681312
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490775721328
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490775721328
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490775721484
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490775725953
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1490775730156
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490775730703
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490775730703
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490775730734
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490777583265
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490777583406
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490779127093
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490779127828
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490779330531
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490779338718
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490779384296
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490779462718
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490779678828
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490779678906
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490779680000
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490779680031
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490779683968
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490779684250
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1490779685125
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.100.v201003112036,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1490779685140
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1490779685171
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,"org.eclipse.jst.server.generic.jonas",1490779685203
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1490843384234
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1490843384234
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1490843384250
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1490843384453
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1490843384468
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1490843384468
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1490843384500
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1490843384515
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1490843384515
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1490843384531
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1490843384546
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1490843384562
started,bundle,org.eclipse.core.resources,3.6.1.R36x_v20110131-1630,"org.eclipse.core.resources",1490843384609
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1490843384609
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1490843384625
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1490843384640
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1490843384640
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1490843384656
started,bundle,org.eclipse.emf.common,2.6.0.v20100914-1218,"org.eclipse.emf.common",1490843384656
started,bundle,org.eclipse.emf.ecore,2.6.1.v20100914-1218,"org.eclipse.emf.ecore",1490843384687
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1490843384703
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1490843384703
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1490843384718
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1490843384718
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1490843384734
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1490843384750
started,bundle,org.eclipse.equinox.p2.core,2.0.3.R36x_v20110111,"org.eclipse.equinox.p2.core",1490843384750
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.203.R36x_v20101220,"org.eclipse.equinox.p2.directorywatcher",1490843384765
started,bundle,org.eclipse.equinox.p2.engine,2.0.1.R36x_v20110201,"org.eclipse.equinox.p2.engine",1490843384796
started,bundle,org.eclipse.equinox.p2.metadata,2.0.1.R36x_v20101202,"org.eclipse.equinox.p2.metadata",1490843384812
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1490843384812
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1490843384843
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.2.R36x_v20110114,"org.eclipse.equinox.p2.reconciler.dropins",1490843384859
started,bundle,org.eclipse.equinox.p2.repository,2.0.2.R36x_v20110111-1500,"org.eclipse.equinox.p2.repository",1490843384890
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1490843384906
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1490843384921
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1490843384921
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1490843384984
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1490843385000
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1490843385015
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1490843385031
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1490843385046
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1490843385062
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1490843385062
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1490843385062
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1490843385093
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1490843385093
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1490843385093
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.utils",1490843385109
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1490843385125
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1490843385140
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1490843385140
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1490843385156
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1490843385156
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1490843385171
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1490843385171
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1490843385187
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1490843385203
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1490843385203
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1490843385203
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1490843385250
started,bundle,org.eclipse.ui.intro,3.4.0.v20100427,"org.eclipse.ui.intro",1490843385281
started,bundle,org.eclipse.ui.intro.universal,3.2.402.r36_v20100702,"org.eclipse.ui.intro.universal",1490843385281
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1490843385312
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1490843385328
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1490843385343
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1490843385390
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.core",1490843385421
started,bundle,org.eclipse.wst.web,1.1.402.v201012160000,"org.eclipse.wst.web",1490843385421
os,sysinfo,,,"win32",1490843385421
arch,sysinfo,,,"x86",1490843385421
ws,sysinfo,,,"win32",1490843385421
locale,sysinfo,,,"zh_CN",1490843385421
processors,sysinfo,,,"2",1490843385421
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1490843385421
java.runtime.version,sysinfo,,,"1.6.0_45-b06",1490843385421
java.specification.name,sysinfo,,,"Java Platform API Specification",1490843385421
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1490843385421
java.specification.version,sysinfo,,,"1.6",1490843385421
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1490843385421
java.version,sysinfo,,,"1.6.0_45",1490843385421
java.vm.info,sysinfo,,,"mixed mode",1490843385421
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1490843385421
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1490843385421
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1490843385421
java.vm.specification.version,sysinfo,,,"1.0",1490843385421
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1490843385421
java.vm.version,sysinfo,,,"20.45-b01",1490843385421
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.102.v201008182136,"org.eclipse.jst.common.project.facet.core",1490843385468
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.201.v201011231540,"org.eclipse.jst.ws.jaxrs.core",1490843385468
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1490843385578
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1490843385593
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1490843385593
